JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Debit	Credit	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise
OI	OPERATIONS D'INVENTAIRE	OI000000002	20180101	645000	Charges de secur. soc. et prevoy.			NonDispo	20180101	EXT Charges sociales sur congés payés - décembre 2017	0,00	8706,04			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000003	20180101	428201	Provisionnées pour RTT			NonDispo	20180101	EXT Provisions pour RTT - décembre 2017	5749,19	0,00	AACE	20180327	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000003	20180101	641201	RTT			NonDispo	20180101	EXT Provisions pour RTT - décembre 2017	0,00	5749,19			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000004	20180101	645000	Charges de secur. soc. et prevoy.			NonDispo	20180101	EXT Charges sociales sur RTT - décembre 2017	0,00	2587,14			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000004	20180101	438201	Charges sociales sur RTT			NonDispo	20180101	EXT Charges sociales sur RTT - décembre 2017	2587,14	0,00	AADE	20180327	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000005	20180101	409800	Avoir à recevoir			NonDispo	20180101	EXT Avoir à recevoir SCIENCESPO	0,00	2000,00	AAAD	20180327	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000005	20180101	633300	Part. employ. a form.  prof. cont.			NonDispo	20180101	EXT Avoir à recevoir SCIENCESPO	2000,00	0,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000006	20180101	408000	Fournisseurs - Factures non parvenues			NonDispo	20180101	EXT FNP SCIENCESPO 2017 NLE	400,00	0,00	AAAZ	20180327	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000006	20180101	633300	Part. employ. a form.  prof. cont.			NonDispo	20180101	EXT FNP SCIENCESPO 2017 NLE	0,00	400,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000007	20180101	622600	Honoraires			NonDispo	20180101	EXT FNP REGEC 2017	0,00	6200,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000007	20180101	408000	Fournisseurs - Factures non parvenues			NonDispo	20180101	EXT FNP REGEC 2017	7440,00	0,00	AABA	20180327	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000007	20180101	445860	TVA sur FNP			NonDispo	20180101	EXT FNP REGEC 2017	0,00	1240,00	AABD	20180327	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000008	20180101	641300	Primes et gratifications			NonDispo	20180101	EXT PROV PRIMES 2017	0,00	26234,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000008	20180101	428000	Pers. charg. a pay. & prod à recevoir			NonDispo	20180101	EXT PROV PRIMES 2017	26234,00	0,00	AAAH	20180327	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000009	20180101	438000	Prov charges Soc sur Prime			NonDispo	20180101	EXT PROV CHG SOC SUR PRIMES 2017	11805,00	0,00	AAAH	20180327	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000009	20180101	645800	Cotisations aux autres org. soc.			NonDispo	20180101	EXT PROV CHG SOC SUR PRIMES 2017	0,00	11805,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000010	20180101	706100	Prestations de service - Hors Groupe			NonDispo	20180101	EXT PCA FILET BLEU DEC 17 4JRS	0,00	5400,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000010	20180101	487000	Produits constatés d'avance			NonDispo	20180101	EXT PCA FILET BLEU DEC 17 4JRS	5400,00	0,00	AABN	20180327	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000011	20180101	706100	Prestations de service - Hors Groupe			NonDispo	20180101	EXT PCA ENEDIS WIKI PHASE 4	0,00	2500,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000011	20180101	487000	Produits constatés d'avance			NonDispo	20180101	EXT PCA ENEDIS WIKI PHASE 4	2500,00	0,00	AABO	20180327	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000012	20180101	706100	Prestations de service - Hors Groupe			NonDispo	20180101	EXT PCA ENEDIS WIKI PHASE 5	0,00	500,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000012	20180101	487000	Produits constatés d'avance			NonDispo	20180101	EXT PCA ENEDIS WIKI PHASE 5	500,00	0,00	AABP	20180327	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000013	20180101	486000	Charges constatées d'avance			NonDispo	20180101	EXT CCA UPWARD EXECUTIVE NOV 17	0,00	16100,00	AACA	20180327	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000013	20180101	622600	Honoraires			NonDispo	20180101	EXT CCA UPWARD EXECUTIVE NOV 17	16100,00	0,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000014	20180131	641201	RTT			NonDispo	20180131	Provisions pour RTT - janvier 2018	1765,42	0,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000014	20180131	428201	Provisionnées pour RTT			NonDispo	20180131	Provisions pour RTT - janvier 2018	0,00	1765,42	AACF	20180327	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000015	20180131	438200	Charges sociales sur conges payes			NonDispo	20180131	Charges sociales sur conges payés - janvier 2018	0,00	9909,79	AACW	20180327	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000015	20180131	645000	Charges de secur. soc. et prevoy.			NonDispo	20180131	Charges sociales sur conges payés - janvier 2018	9909,79	0,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000016	20180131	428200	Dettes provisio. pour conges payes			NonDispo	20180131	Provision pour congés payés - janvier 2018	0,00	23046,03	AACW	20180327	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000016	20180131	641200	Conges payes			NonDispo	20180131	Provision pour congés payés - janvier 2018	23046,03	0,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000017	20180131	438201	Charges sociales sur RTT			NonDispo	20180131	Charges sociales sur RTT - janvier 2018	0,00	794,44	AADF	20180327	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000017	20180131	645000	Charges de secur. soc. et prevoy.			NonDispo	20180131	Charges sociales sur RTT - janvier 2018	794,44	0,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000018	20180131	604201	Achat de prestations de services WBG			NonDispo	20180131	CCA WILL BE GROUP MANAGEMENT FEES 2018	0,00	6666,66			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000018	20180131	486000	Charges constatées d'avance			NonDispo	20180131	CCA WILL BE GROUP MANAGEMENT FEES 2018	6666,66	0,00	AACD	20180720	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000019	20180131	604201	Achat de prestations de services WBG			NonDispo	20180131	CCA WILL BE GROUP MANAGEMENT FEES 2018	0,00	6666,66			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000019	20180131	486000	Charges constatées d'avance			NonDispo	20180131	CCA WILL BE GROUP MANAGEMENT FEES 2018	6666,66	0,00	AACE	20180720	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000020	20180131	486000	Charges constatées d'avance			NonDispo	20180131	CCA WILL BE GROUP MANAGEMENT FEES 2018	6666,66	0,00	AACE	20180720	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000020	20180131	604201	Achat de prestations de services WBG			NonDispo	20180131	CCA WILL BE GROUP MANAGEMENT FEES 2018	0,00	6666,66			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000021	20180131	604201	Achat de prestations de services WBG			NonDispo	20180131	CCA WILL BE GROUP MANAGEMENT FEES 2018	0,00	6666,66			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000021	20180131	486000	Charges constatées d'avance			NonDispo	20180131	CCA WILL BE GROUP MANAGEMENT FEES 2018	6666,66	0,00	AACE	20180720	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000022	20180131	486000	Charges constatées d'avance			NonDispo	20180131	CCA WILL BE GROUP MANAGEMENT FEES 2018	6666,66	0,00	AACE	20180720	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000022	20180131	604201	Achat de prestations de services WBG			NonDispo	20180131	CCA WILL BE GROUP MANAGEMENT FEES 2018	0,00	6666,66			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000023	20180131	604201	Achat de prestations de services WBG			NonDispo	20180131	CCA WILL BE GROUP MANAGEMENT FEES 2018	0,00	6666,66			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000023	20180131	486000	Charges constatées d'avance			NonDispo	20180131	CCA WILL BE GROUP MANAGEMENT FEES 2018	6666,66	0,00	AACH	20181016	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000024	20180131	486000	Charges constatées d'avance			NonDispo	20180131	CCA WILL BE GROUP MANAGEMENT FEES 2018	6666,66	0,00	AACI	20181016	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000024	20180131	604201	Achat de prestations de services WBG			NonDispo	20180131	CCA WILL BE GROUP MANAGEMENT FEES 2018	0,00	6666,66			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000025	20180131	604201	Achat de prestations de services WBG			NonDispo	20180131	CCA WILL BE GROUP MANAGEMENT FEES 2018	0,00	6666,66			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000025	20180131	486000	Charges constatées d'avance			NonDispo	20180131	CCA WILL BE GROUP MANAGEMENT FEES 2018	6666,66	0,00	AACJ	20181016	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000026	20180131	604201	Achat de prestations de services WBG			NonDispo	20180131	CCA WILL BE GROUP MANAGEMENT FEES 2018	0,00	6666,66			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000026	20180131	486000	Charges constatées d'avance			NonDispo	20180131	CCA WILL BE GROUP MANAGEMENT FEES 2018	6666,66	0,00	AACQ	20181128	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000027	20180131	486000	Charges constatées d'avance			NonDispo	20180131	CCA WILL BE GROUP MANAGEMENT FEES 2018	6666,66	0,00	AACW	20190204	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000027	20180131	604201	Achat de prestations de services WBG			NonDispo	20180131	CCA WILL BE GROUP MANAGEMENT FEES 2018	0,00	6666,66			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000028	20180131	486000	Charges constatées d'avance			NonDispo	20180131	CCA WILL BE GROUP MANAGEMENT FEES 2018	6666,66	0,00	AACW	20190204	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000028	20180131	604201	Achat de prestations de services WBG			NonDispo	20180131	CCA WILL BE GROUP MANAGEMENT FEES 2018	0,00	6666,66			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000029	20180131	486000	Charges constatées d'avance			NonDispo	20180131	CCA WILL BE GROUP PARTNERS MANAGEMENT FEES 2018	12500,00	0,00	AACC	20180720	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000029	20180131	604202	Achat de prestations de services WBGP			NonDispo	20180131	CCA WILL BE GROUP PARTNERS MANAGEMENT FEES 2018	0,00	12500,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000030	20180131	486000	Charges constatées d'avance			NonDispo	20180131	CCA WILL BE GROUP PARTNERS MANAGEMENT FEES 2018	12500,00	0,00	AACF	20180720	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000030	20180131	604202	Achat de prestations de services WBGP			NonDispo	20180131	CCA WILL BE GROUP PARTNERS MANAGEMENT FEES 2018	0,00	12500,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000031	20180131	486000	Charges constatées d'avance			NonDispo	20180131	CCA WILL BE GROUP PARTNERS MANAGEMENT FEES 2018	12500,00	0,00	AACF	20180720	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000031	20180131	604202	Achat de prestations de services WBGP			NonDispo	20180131	CCA WILL BE GROUP PARTNERS MANAGEMENT FEES 2018	0,00	12500,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000032	20180131	604202	Achat de prestations de services WBGP			NonDispo	20180131	CCA WILL BE GROUP PARTNERS MANAGEMENT FEES 2018	0,00	12500,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000032	20180131	486000	Charges constatées d'avance			NonDispo	20180131	CCA WILL BE GROUP PARTNERS MANAGEMENT FEES 2018	12500,00	0,00	AACF	20180720	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000033	20180131	486000	Charges constatées d'avance			NonDispo	20180131	CCA WILL BE GROUP PARTNERS MANAGEMENT FEES 2018	12500,00	0,00	AACF	20180720	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000033	20180131	604202	Achat de prestations de services WBGP			NonDispo	20180131	CCA WILL BE GROUP PARTNERS MANAGEMENT FEES 2018	0,00	12500,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000034	20180131	486000	Charges constatées d'avance			NonDispo	20180131	CCA WILL BE GROUP PARTNERS MANAGEMENT FEES 2018	12500,00	0,00	AACK	20181016	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000034	20180131	604202	Achat de prestations de services WBGP			NonDispo	20180131	CCA WILL BE GROUP PARTNERS MANAGEMENT FEES 2018	0,00	12500,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000035	20180131	486000	Charges constatées d'avance			NonDispo	20180131	CCA WILL BE GROUP PARTNERS MANAGEMENT FEES 2018	12500,00	0,00	AACL	20181016	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000035	20180131	604202	Achat de prestations de services WBGP			NonDispo	20180131	CCA WILL BE GROUP PARTNERS MANAGEMENT FEES 2018	0,00	12500,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000036	20180131	604202	Achat de prestations de services WBGP			NonDispo	20180131	CCA WILL BE GROUP PARTNERS MANAGEMENT FEES 2018	0,00	12500,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000036	20180131	486000	Charges constatées d'avance			NonDispo	20180131	CCA WILL BE GROUP PARTNERS MANAGEMENT FEES 2018	12500,00	0,00	AACM	20181016	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000037	20180131	486000	Charges constatées d'avance			NonDispo	20180131	CCA WILL BE GROUP PARTNERS MANAGEMENT FEES 2018	12500,00	0,00	AACR	20181128	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000037	20180131	604202	Achat de prestations de services WBGP			NonDispo	20180131	CCA WILL BE GROUP PARTNERS MANAGEMENT FEES 2018	0,00	12500,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000038	20180131	604202	Achat de prestations de services WBGP			NonDispo	20180131	CCA WILL BE GROUP PARTNERS MANAGEMENT FEES 2018	0,00	12500,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000038	20180131	486000	Charges constatées d'avance			NonDispo	20180131	CCA WILL BE GROUP PARTNERS MANAGEMENT FEES 2018	12500,00	0,00	AACV	20190204	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000039	20180131	486000	Charges constatées d'avance			NonDispo	20180131	CCA WILL BE GROUP PARTNERS MANAGEMENT FEES 2018	12500,00	0,00	AACV	20190204	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000039	20180131	604202	Achat de prestations de services WBGP			NonDispo	20180131	CCA WILL BE GROUP PARTNERS MANAGEMENT FEES 2018	0,00	12500,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000040	20180131	486000	Charges constatées d'avance			NonDispo	20180131	CCA WILL BE GROUP PARTNERS LOYERS 2018	1666,66	0,00	AACB	20180720	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000040	20180131	613200	Locations immobilieres			NonDispo	20180131	CCA WILL BE GROUP PARTNERS LOYERS 2018	0,00	1666,66			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000041	20180131	486000	Charges constatées d'avance			NonDispo	20180131	CCA WILL BE GROUP PARTNERS LOYERS 2018	1666,66	0,00	AACG	20180720	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000041	20180131	613200	Locations immobilieres			NonDispo	20180131	CCA WILL BE GROUP PARTNERS LOYERS 2018	0,00	1666,66			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000042	20180131	486000	Charges constatées d'avance			NonDispo	20180131	CCA WILL BE GROUP PARTNERS LOYERS 2018	1666,66	0,00	AACG	20180720	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000042	20180131	613200	Locations immobilieres			NonDispo	20180131	CCA WILL BE GROUP PARTNERS LOYERS 2018	0,00	1666,66			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000043	20180131	613200	Locations immobilieres			NonDispo	20180131	CCA WILL BE GROUP PARTNERS LOYERS 2018	0,00	1666,66			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000043	20180131	486000	Charges constatées d'avance			NonDispo	20180131	CCA WILL BE GROUP PARTNERS LOYERS 2018	1666,66	0,00	AACG	20180720	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000044	20180131	613200	Locations immobilieres			NonDispo	20180131	CCA WILL BE GROUP PARTNERS LOYERS 2018	0,00	1666,66			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000044	20180131	486000	Charges constatées d'avance			NonDispo	20180131	CCA WILL BE GROUP PARTNERS LOYERS 2018	1666,66	0,00	AACG	20180720	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000045	20180131	486000	Charges constatées d'avance			NonDispo	20180131	CCA WILL BE GROUP PARTNERS LOYERS 2018	1666,66	0,00	AACN	20181016	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000045	20180131	613200	Locations immobilieres			NonDispo	20180131	CCA WILL BE GROUP PARTNERS LOYERS 2018	0,00	1666,66			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000046	20180131	486000	Charges constatées d'avance			NonDispo	20180131	CCA WILL BE GROUP PARTNERS LOYERS 2018	1666,66	0,00	AACO	20181016	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000046	20180131	613200	Locations immobilieres			NonDispo	20180131	CCA WILL BE GROUP PARTNERS LOYERS 2018	0,00	1666,66			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000047	20180131	613200	Locations immobilieres			NonDispo	20180131	CCA WILL BE GROUP PARTNERS LOYERS 2018	0,00	1666,66			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000047	20180131	486000	Charges constatées d'avance			NonDispo	20180131	CCA WILL BE GROUP PARTNERS LOYERS 2018	1666,66	0,00	AACP	20181016	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000048	20180131	486000	Charges constatées d'avance			NonDispo	20180131	CCA WILL BE GROUP PARTNERS LOYERS 2018	1666,66	0,00	AACS	20181128	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000048	20180131	613200	Locations immobilieres			NonDispo	20180131	CCA WILL BE GROUP PARTNERS LOYERS 2018	0,00	1666,66			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000049	20180131	613200	Locations immobilieres			NonDispo	20180131	CCA WILL BE GROUP PARTNERS LOYERS 2018	0,00	1666,66			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000049	20180131	486000	Charges constatées d'avance			NonDispo	20180131	CCA WILL BE GROUP PARTNERS LOYERS 2018	1666,66	0,00	AACU	20190130	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000050	20180131	486000	Charges constatées d'avance			NonDispo	20180131	CCA WILL BE GROUP PARTNERS LOYERS 2018	1666,66	0,00	AACU	20190130	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000050	20180131	613200	Locations immobilieres			NonDispo	20180131	CCA WILL BE GROUP PARTNERS LOYERS 2018	0,00	1666,66			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000051	20180201	438201	Charges sociales sur RTT			NonDispo	20180201	EXT Charges sociales sur RTT - janvier 2018	794,44	0,00	AADF	20180327	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000051	20180201	645000	Charges de secur. soc. et prevoy.			NonDispo	20180201	EXT Charges sociales sur RTT - janvier 2018	0,00	794,44			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000052	20180201	428201	Provisionnées pour RTT			NonDispo	20180201	EXT Provisions pour RTT - janvier 2018	1765,42	0,00	AACF	20180327	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000052	20180201	641201	RTT			NonDispo	20180201	EXT Provisions pour RTT - janvier 2018	0,00	1765,42			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000053	20180201	641200	Conges payes			NonDispo	20180201	EXT Provision pour congés payés - janvier 2018	0,00	23046,03			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000053	20180201	428200	Dettes provisio. pour conges payes			NonDispo	20180201	EXT Provision pour congés payés - janvier 2018	23046,03	0,00	AACW	20180327	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000054	20180201	645000	Charges de secur. soc. et prevoy.			NonDispo	20180201	EXT Charges sociales sur congés payés - janvier 2018	0,00	9909,79			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000054	20180201	438200	Charges sociales sur conges payes			NonDispo	20180201	EXT Charges sociales sur congés payés - janvier 2018	9909,79	0,00	AACW	20180327	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000055	20180228	438200	Charges sociales sur conges payes			NonDispo	20180228	Charges sociales sur conges payés - février 2018	0,00	11206,59	AACX	20180712	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000055	20180228	645000	Charges de secur. soc. et prevoy.			NonDispo	20180228	Charges sociales sur conges payés - février 2018	11206,59	0,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000056	20180228	641201	RTT			NonDispo	20180228	Provisions pour RTT - février 2018	2464,58	0,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000056	20180228	428201	Provisionnées pour RTT			NonDispo	20180228	Provisions pour RTT - février 2018	0,00	2464,58	AACG	20180712	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000057	20180228	428200	Dettes provisio. pour conges payes			NonDispo	20180228	Provision pour congés payés - février 2018	0,00	26061,84	AACX	20180712	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000057	20180228	641200	Conges payes			NonDispo	20180228	Provision pour congés payés - février 2018	26061,84	0,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000058	20180228	645000	Charges de secur. soc. et prevoy.			NonDispo	20180228	Charges sociales sur RTT - février 2018	1109,06	0,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000058	20180228	438201	Charges sociales sur RTT			NonDispo	20180228	Charges sociales sur RTT - février 2018	0,00	1109,06	AADG	20180712	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000059	20180228	613200	Locations immobilieres			NonDispo	20180228	EXT CCA WBGP LOYERS 2018	1666,66	0,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000059	20180228	486000	Charges constatées d'avance			NonDispo	20180228	EXT CCA WBGP LOYERS 2018	0,00	1666,66	AACB	20180720	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000060	20180228	604202	Achat de prestations de services WBGP			NonDispo	20180228	EXT CCA WBGP MANAGEMENT FEES 2018	12500,00	0,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000060	20180228	486000	Charges constatées d'avance			NonDispo	20180228	EXT CCA WBGP MANAGEMENT FEES 2018	0,00	12500,00	AACC	20180720	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000061	20180228	486000	Charges constatées d'avance			NonDispo	20180228	EXT CCA WBG MANAGEMENT FEES 2018	0,00	6666,66	AACD	20180720	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000061	20180228	604201	Achat de prestations de services WBG			NonDispo	20180228	EXT CCA WBG MANAGEMENT FEES 2018	6666,66	0,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000062	20180301	428200	Dettes provisio. pour conges payes			NonDispo	20180301	EXT Provision pour congés payés - février 2018	26061,84	0,00	AACX	20180712	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000062	20180301	641200	Conges payes			NonDispo	20180301	EXT Provision pour congés payés - février 2018	0,00	26061,84			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000063	20180301	645000	Charges de secur. soc. et prevoy.			NonDispo	20180301	EXT Charges sociales sur congés payés - février 2018	0,00	11206,59			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000063	20180301	438200	Charges sociales sur conges payes			NonDispo	20180301	EXT Charges sociales sur congés payés - février 2018	11206,59	0,00	AACX	20180712	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000064	20180301	645000	Charges de secur. soc. et prevoy.			NonDispo	20180301	EXT Charges sociales sur RTT - février 2018	0,00	1109,06			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000064	20180301	438201	Charges sociales sur RTT			NonDispo	20180301	EXT Charges sociales sur RTT - février 2018	1109,06	0,00	AADG	20180712	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000065	20180301	641201	RTT			NonDispo	20180301	EXT Provisions pour RTT - février 2018	0,00	2464,58			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000065	20180301	428201	Provisionnées pour RTT			NonDispo	20180301	EXT Provisions pour RTT - février 2018	2464,58	0,00	AACG	20180712	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000066	20180331	438200	Charges sociales sur conges payes			NonDispo	20180331	Charges sociales sur conges payés - mars 2018	0,00	11641,32	AACY	20180712	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000066	20180331	645000	Charges de secur. soc. et prevoy.			NonDispo	20180331	Charges sociales sur conges payés - mars 2018	11641,32	0,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000067	20180331	641201	RTT			NonDispo	20180331	Provisions pour RTT - mars 2018	3129,44	0,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000067	20180331	428201	Provisionnées pour RTT			NonDispo	20180331	Provisions pour RTT - mars 2018	0,00	3129,44	AACH	20180712	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000068	20180331	641200	Conges payes			NonDispo	20180331	Provision pour congés payés - mars 2018	27072,84	0,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000068	20180331	428200	Dettes provisio. pour conges payes			NonDispo	20180331	Provision pour congés payés - mars 2018	0,00	27072,84	AACY	20180712	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000069	20180331	438201	Charges sociales sur RTT			NonDispo	20180331	Charges sociales sur RTT - mars 2018	0,00	1408,25	AADH	20180712	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000069	20180331	645000	Charges de secur. soc. et prevoy.			NonDispo	20180331	Charges sociales sur RTT - mars 2018	1408,25	0,00			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000070	20180401	641200	Conges payes			NonDispo	20180401	EXT Provision pour congés payés - mars 2018	0,00	27072,84			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000070	20180401	428200	Dettes provisio. pour conges payes			NonDispo	20180401	EXT Provision pour congés payés - mars 2018	27072,84	0,00	AACY	20180712	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000071	20180401	645000	Charges de secur. soc. et prevoy.			NonDispo	20180401	EXT Charges sociales sur congés payés - mars 2018	0,00	11641,32			20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000071	20180401	438200	Charges sociales sur conges payes			NonDispo	20180401	EXT Charges sociales sur congés payés - mars 2018	11641,32	0,00	AACY	20180712	20191028		
OI	OPERATIONS D'INVENTAIRE	OI000000072	20180401	641201	RTT			NonDispo	20180401	EXT Provisions pour RTT - mars 2018	0,00	3129,44			20191028		
